salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
0.0,2026-01-31T11:00:00,2026-01-31T17:00:00,[],[],16018450,247668,141398,2026-01-31,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:06:00,55297,
110.8,2026-01-31T16:00:00,2026-02-01T00:00:00,[],[],16018408,248025,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,55297,
110.8,2026-01-31T12:00:00,2026-01-31T20:00:00,[],[],16019140,248029,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,55297,
138.5,2026-01-31T13:00:00,2026-01-31T23:00:00,[],[],16018403,249590,141401,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,55297,
96.95,2026-01-31T11:00:00,2026-01-31T18:00:00,[],[],16018442,247998,141401,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,55297,
135.0,2026-01-31T14:00:00,2026-01-31T23:00:00,[],[],16018407,247098,141403,2026-01-31,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,55297,
103.875,2026-01-31T08:30:00,2026-01-31T16:00:00,[],[],16018402,248015,141405,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:30,55297,
142.0,2026-01-31T13:00:00,2026-01-31T23:00:00,[],[],16018406,265779,141407,2026-01-31,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:00,55297,
120.0,2026-01-31T10:00:00,2026-01-31T18:00:00,[],[],16018398,265783,141418,2026-01-31,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,55297,
126.2499999999999,2026-01-31T08:00:00,2026-01-31T16:25:00,[],[],16018401,247134,141418,2026-01-31,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:25,55297,
85.2,2026-01-31T10:00:00,2026-01-31T16:00:00,[],[],16018424,247112,141569,2026-01-31,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:00,55297,
113.6,2026-01-31T15:00:00,2026-01-31T23:00:00,[],[],16018405,248021,141829,2026-01-31,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,55297,
0.0,2026-01-31T11:00:00,2026-01-31T19:00:00,[],[],16018413,263481,141853,2026-01-31,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,55297,
100.8,2026-01-31T15:00:00,2026-01-31T23:00:00,[],[],16014666,265797,141401,2026-01-31,1201,"{'rate': 12.6, 'type': 'Hourly'}",0:08:00,55301,
100.8,2026-01-31T15:00:00,2026-01-31T23:00:00,[],[],16014667,265796,141401,2026-01-31,1201,"{'rate': 12.6, 'type': 'Hourly'}",0:08:00,55301,
87.0,2026-01-31T17:00:00,2026-01-31T23:00:00,[],[],16014665,265814,141403,2026-01-31,1201,"{'rate': 14.5, 'type': 'Hourly'}",0:06:00,55301,
0.0,2026-01-31T15:00:00,2026-01-31T23:00:00,[],[],16018471,265751,141844,2026-01-31,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,55301,
0.0,2026-01-31T10:00:00,2026-01-31T20:00:00,[],[],16018288,262321,141397,2026-01-31,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,54896,83216.0
0.0,2026-01-31T14:00:00,2026-01-31T22:00:00,[],[],16018278,265775,141398,2026-01-31,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54896,85099.0
113.10833333333323,2026-01-31T12:00:00,2026-01-31T20:10:00,[],[],16018165,248037,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:10,54896,83046.0
121.1875,2026-01-31T16:05:00,2026-02-01T00:50:00,[],[],16018168,247087,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:45,54896,83046.0
94.64166666666662,2026-01-31T18:00:00,2026-02-01T00:50:00,[],[],16018169,248254,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:50,54896,83046.0
94.64166666666662,2026-01-31T18:00:00,2026-02-01T00:50:00,[],[],16018170,247118,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:50,54896,83046.0
124.65,2026-01-31T13:00:00,2026-01-31T22:00:00,[],[],16018219,265824,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83046.0
136.19166666666675,2026-01-31T15:00:00,2026-02-01T00:50:00,[],[],16019040,265113,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:50,54896,
94.64166666666662,2026-01-31T18:00:00,2026-02-01T00:50:00,[],[],16019072,247119,141399,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:50,54896,
124.65,2026-01-31T10:00:00,2026-01-31T19:00:00,[],[],16018336,247133,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
125.80416666666676,2026-01-31T15:00:00,2026-02-01T00:05:00,[],[],16018339,247129,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:05,54896,83215.0
124.65,2026-01-31T12:00:00,2026-01-31T21:00:00,[],[],16018340,247115,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
124.65,2026-01-31T12:00:00,2026-01-31T21:00:00,[],[],16018342,247107,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
124.65,2026-01-31T13:00:00,2026-01-31T22:00:00,[],[],16018343,247130,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
117.725,2026-01-31T15:45:00,2026-02-01T00:15:00,[],[],16018344,265022,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:30,54896,83215.0
100.4125,2026-01-31T17:00:00,2026-02-01T00:15:00,[],[],16018345,247131,141400,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:15,54896,83215.0
96.95,2026-01-31T10:00:00,2026-01-31T17:00:00,[],[],16018132,247126,141401,2026-01-31,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82067.0
