salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
150.0,2026-01-26T11:00:00,2026-01-26T21:00:00,[],[],16018396,265783,141418,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,55297,
0.0,2026-01-26T07:00:00,2026-01-26T17:00:00,[],[],16018395,263481,141853,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,55297,
0.0,2026-01-26T11:00:00,2026-01-26T21:00:00,[],[],16018426,251262,141853,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,55297,
0.0,2026-01-26T10:00:00,2026-01-26T11:00:00,[],[],16018567,265751,141844,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:01:00,55301,
0.0,2026-01-26T09:00:00,2026-01-26T18:00:00,[],[],16018248,262321,141397,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83216.0
0.0,2026-01-26T09:00:00,2026-01-26T18:00:00,[],[],16018249,247145,141397,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83216.0
0.0,2026-01-26T09:00:00,2026-01-26T18:00:00,[],[],16018251,247669,141398,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,85099.0
0.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018286,265775,141398,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54896,85099.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018134,247087,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
69.25,2026-01-26T12:00:00,2026-01-26T17:00:00,[],[],16018135,265824,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018136,247119,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018137,248037,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018139,247118,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018185,248254,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018200,248025,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018202,265113,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018203,248027,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018205,248022,141399,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018304,247107,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018305,247108,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018306,247115,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018308,247129,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018309,247130,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018310,247131,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018311,265022,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018312,265754,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018313,248029,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018451,247128,141400,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
106.18333333333338,2026-01-26T09:20:00,2026-01-26T17:00:00,[],[],16018071,247096,141401,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:40,54896,82067.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018072,247102,141401,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018073,247103,141401,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018074,249006,141401,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018076,250230,141401,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018226,247125,141402,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83223.0
83.1,2026-01-26T11:00:00,2026-01-26T17:00:00,[],[],16018229,265792,141402,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,83223.0
135.0,2026-01-26T08:00:00,2026-01-26T17:00:00,[],[],16018051,265774,141403,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,82065.0
112.5,2026-01-26T11:00:00,2026-01-26T18:30:00,[],[],16018052,265630,141403,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:30,54896,82065.0
120.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018068,265793,141403,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,
110.8,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018079,247117,141406,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82066.0
124.65,2026-01-26T08:00:00,2026-01-26T17:00:00,[],[],16018099,249007,141406,2026-01-26,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,82066.0
0.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018282,248506,141413,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54896,83219.0
113.6,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018067,247091,141415,2026-01-26,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,83222.0
120.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018289,247075,141416,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,83220.0
99.4,2026-01-26T10:00:00,2026-01-26T17:00:00,[],[],16018188,247083,141417,2026-01-26,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:07:00,54896,85100.0
112.0,2026-01-26T10:00:00,2026-01-26T17:00:00,[],[],16018250,247105,141417,2026-01-26,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:07:00,54896,
120.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018291,247072,141418,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,84166.0
120.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018292,247135,141418,2026-01-26,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,84166.0
128.0,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018181,247141,141569,2026-01-26,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:08:00,54896,83224.0
113.6,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018182,247139,141569,2026-01-26,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,83224.0
113.6,2026-01-26T09:00:00,2026-01-26T17:00:00,[],[],16018080,247137,141829,2026-01-26,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,
144.0,2026-01-26T09:00:00,2026-01-26T18:00:00,[],[],16018247,247097,142270,2026-01-26,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,
0.0,2026-01-26T09:00:00,2026-01-26T18:00:00,[],[],16017999,247003,141397,2026-01-26,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54895,
